Time Stamp,Capitl,Centrl,Dunwod,Genese,Hud Vl,Longil,Mhk Vl,Millwd,N.Y.C.,North,West,NYISO
7/5/2018 22:00,1571,2098,760,1255,1266,2633,951,379,6332,588,1984,19817
7/5/2018 23:00,1471,1962,698,1169,1173,2408,890,341,5980,574,1884,18550
7/6/2018 0:00,1386,1859,641,1103,1090,2199,843,308,5570,567,1784,17350
7/6/2018 1:00,1232,1684,561,968,950,1952,737,270,5000,550,1594,15498
7/6/2018 2:00,1217,1654,549,949,934,1902,724,266,4857,546,1573,15171
7/6/2018 3:00,1216,1651,542,947,932,1886,721,265,4796,545,1566,15067
7/6/2018 4:00,1243,1688,548,975,948,1919,743,271,4825,549,1591,15300
7/6/2018 5:00,1327,1814,588,1053,1011,2038,804,298,5086,563,1668,16250
7/6/2018 6:00,1475,2025,662,1176,1115,2266,921,339,5598,586,1817,17980
7/6/2018 7:00,1535,2123,715,1246,1167,2383,978,360,6090,596,1917,19110
7/6/2018 8:00,1516,2112,721,1247,1174,2400,977,360,6377,591,1919,19394
7/6/2018 9:00,1484,2093,727,1249,1169,2411,974,356,6545,588,1930,19526
7/6/2018 10:00,1461,2079,732,1244,1162,2403,964,354,6604,584,1933,19520
7/6/2018 11:00,1440,2052,726,1225,1150,2375,947,348,6608,581,1919,19371
7/6/2018 12:00,1418,2015,720,1206,1131,2350,922,342,6592,578,1899,19173
7/6/2018 13:00,1414,2005,718,1200,1125,2345,912,338,6576,573,1902,19108
7/6/2018 14:00,1422,1984,717,1186,1124,2363,899,336,6538,570,1893,19032
7/6/2018 15:00,1438,1974,726,1185,1139,2401,896,342,6566,568,1883,19118
7/6/2018 16:00,1485,2014,738,1197,1178,2497,917,356,6617,573,1898,19470
7/6/2018 17:00,1566,2096,768,1246,1254,2677,950,377,6727,578,1955,20194
7/6/2018 18:00,1579,2151,777,1293,1286,2749,974,395,6664,579,2022,20469
7/6/2018 19:00,1530,2107,756,1268,1252,2676,946,388,6494,572,1999,19988
7/6/2018 20:00,1479,2050,726,1239,1212,2581,909,372,6299,566,1962,19395
7/6/2018 21:00,1423,1972,697,1188,1162,2473,883,358,6105,560,1909,18730
7/6/2018 22:00,1327,1840,644,1109,1074,2275,809,321,5774,547,1821,17541
7/6/2018 23:00,1244,1736,592,1045,991,2079,747,286,5387,539,1728,16374
7/7/2018 0:00,1239,1725,551,1013,944,1910,739,267,5053,545,1661,15647
7/7/2018 1:00,1218,1690,530,989,916,1837,728,258,4843,544,1629,15182
7/7/2018 2:00,1213,1673,522,978,904,1794,725,255,4719,544,1612,14939
7/7/2018 3:00,1220,1682,520,983,903,1788,731,257,4674,548,1610,14916
7/7/2018 4:00,1254,1736,528,1014,925,1832,760,264,4720,557,1635,15225
7/7/2018 5:00,1343,1870,568,1091,992,1967,820,290,4992,581,1717,16231
7/7/2018 6:00,1495,2087,645,1215,1103,2212,930,329,5522,616,1865,18019
7/7/2018 7:00,1562,2193,704,1285,1159,2356,989,352,6051,634,1964,19249
7/7/2018 8:00,1542,2202,718,1297,1167,2410,998,356,6385,634,1983,19692
7/7/2018 9:00,1520,2217,733,1316,1168,2448,1006,362,6596,632,2009,20007
7/7/2018 10:00,1500,2228,741,1325,1152,2432,1003,361,6678,632,2018,20070
7/7/2018 11:00,1493,2217,736,1318,1141,2383,994,356,6710,630,2010,19988
7/7/2018 12:00,1489,2198,732,1305,1131,2350,981,352,6712,629,1992,19871
7/7/2018 13:00,1500,2190,732,1297,1140,2345,979,349,6708,627,1988,19855
7/7/2018 14:00,1518,2179,737,1283,1158,2389,976,351,6698,627,1974,19890
7/7/2018 15:00,1547,2163,750,1271,1187,2452,977,359,6725,628,1957,20016
7/7/2018 16:00,1592,2185,766,1275,1235,2566,994,374,6783,637,1965,20372
7/7/2018 17:00,1675,2248,794,1309,1312,2776,1022,396,6914,650,2009,21105
7/7/2018 18:00,1700,2294,814,1346,1353,2883,1048,417,6923,656,2067,21501
7/7/2018 19:00,1654,2254,799,1314,1327,2813,1028,412,6772,649,2043,21065
7/7/2018 20:00,1614,2204,776,1278,1297,2719,997,401,6587,644,2002,20519
7/7/2018 21:00,1578,2140,758,1228,1263,2628,987,394,6399,639,1950,19964
7/7/2018 22:00,1510,2031,718,1153,1201,2475,934,369,6124,627,1864,19006
7/7/2018 23:00,1440,1936,677,1089,1133,2317,877,341,5803,616,1765,17994
7/8/2018 0:00,1330,1847,644,1055,1073,2187,795,307,5466,587,1703,16994
7/8/2018 1:00,1295,1793,619,1023,1036,2108,761,292,5250,580,1661,16418
7/8/2018 2:00,1278,1764,602,1003,1018,2060,746,286,5105,576,1635,16073
7/8/2018 3:00,1273,1753,593,996,1011,2037,742,285,5020,578,1620,15908
7/8/2018 4:00,1286,1766,594,1006,1019,2050,755,288,5005,581,1622,15972
7/8/2018 5:00,1319,1814,612,1034,1050,2097,779,303,5099,592,1649,16348
7/8/2018 6:00,1372,1898,645,1083,1099,2187,825,325,5274,609,1702,17019
7/8/2018 7:00,1407,1965,670,1126,1124,2225,874,341,5436,622,1744,17534
7/8/2018 8:00,1450,2035,698,1162,1151,2271,929,350,5659,631,1779,18115
7/8/2018 9:00,1472,2071,718,1202,1169,2302,960,355,5860,634,1828,18571
7/8/2018 10:00,1454,2069,727,1208,1161,2291,960,355,6013,632,1837,18707
7/8/2018 11:00,1437,2044,720,1200,1140,2258,943,349,6070,628,1821,18610
7/8/2018 12:00,1420,2006,712,1178,1115,2228,920,341,6063,621,1798,18402
7/8/2018 13:00,1405,1977,699,1162,1101,2209,900,335,6024,615,1781,18208
7/8/2018 14:00,1410,1954,694,1147,1107,2236,887,331,5982,610,1774,18132
7/8/2018 15:00,1430,1945,700,1145,1132,2293,890,335,5980,605,1770,18225
7/8/2018 16:00,1477,1977,719,1159,1178,2397,915,350,6016,609,1781,18578
7/8/2018 17:00,1556,2065,760,1210,1264,2615,955,378,6177,617,1836,19433
7/8/2018 18:00,1572,2127,780,1254,1309,2697,977,400,6306,618,1896,19936
7/8/2018 19:00,1527,2082,762,1227,1281,2629,947,393,6238,607,1875,19568
7/8/2018 20:00,1482,2025,739,1197,1245,2537,904,378,6111,598,1852,19068
7/8/2018 21:00,1448,1967,726,1158,1209,2453,878,370,5973,592,1814,18588
7/8/2018 22:00,1388,1873,693,1101,1149,2323,817,346,5764,578,1754,17786
7/8/2018 23:00,1326,1791,655,1043,1085,2188,763,319,5517,566,1683,16936
7/9/2018 0:00,1275,1724,627,984,1015,2066,743,297,5265,553,1612,16161
7/9/2018 1:00,1238,1673,599,950,975,1976,717,282,5051,547,1572,15580
7/9/2018 2:00,1216,1645,581,929,953,1917,702,275,4890,543,1547,15198
7/9/2018 3:00,1207,1633,570,921,945,1884,697,271,4801,541,1532,15002
7/9/2018 4:00,1214,1635,566,926,950,1883,703,271,4766,542,1531,14987
7/9/2018 5:00,1236,1666,577,946,971,1906,715,282,4825,547,1547,15218
7/9/2018 6:00,1267,1720,593,979,1001,1948,741,293,4912,556,1581,15591
7/9/2018 7:00,1289,1765,601,1010,1022,1948,777,299,4991,564,1608,15874
7/9/2018 8:00,1340,1829,624,1045,1063,2007,829,310,5179,573,1638,16437
7/9/2018 9:00,1385,1870,653,1088,1109,2098,863,319,5433,583,1699,17100
7/9/2018 10:00,1394,1885,672,1103,1126,2136,873,325,5627,585,1716,17442
7/9/2018 11:00,1395,1887,680,1108,1125,2150,870,325,5738,581,1714,17573
7/9/2018 12:00,1392,1880,683,1105,1117,2163,858,324,5784,577,1711,17594
7/9/2018 13:00,1383,1868,682,1101,1111,2180,843,322,5796,573,1702,17561
7/9/2018 14:00,1389,1856,684,1094,1121,2202,834,322,5790,569,1695,17556
7/9/2018 15:00,1408,1866,694,1098,1141,2242,840,328,5813,567,1697,17694
7/9/2018 16:00,1462,1913,711,1122,1186,2331,864,343,5857,570,1713,18072
7/9/2018 17:00,1540,2004,745,1181,1259,2508,901,368,5988,576,1769,18839
7/9/2018 18:00,1556,2064,760,1226,1292,2578,924,386,6094,578,1835,19293
7/9/2018 19:00,1511,2026,743,1204,1255,2513,899,381,6042,570,1826,18970
7/9/2018 20:00,1458,1966,721,1175,1209,2430,858,366,5946,563,1812,18504
7/9/2018 21:00,1397,1889,697,1128,1155,2331,821,351,5832,559,1773,17933
7/9/2018 22:00,1315,1787,650,1065,1078,2169,759,317,5586,547,1713,16986
7/9/2018 23:00,1242,1707,600,1010,1004,2002,711,286,5265,538,1651,16016
7/10/2018 0:00,1210,1669,554,961,937,1845,715,260,4926,533,1594,15204
7/10/2018 1:00,1184,1640,535,941,906,1779,702,252,4744,529,1574,14786
7/10/2018 2:00,1177,1627,527,934,893,1744,697,251,4638,528,1566,14582
7/10/2018 3:00,1183,1638,525,942,894,1742,702,252,4604,530,1569,14581
7/10/2018 4:00,1215,1691,534,976,916,1787,728,260,4665,536,1599,14907
7/10/2018 5:00,1302,1821,577,1059,983,1922,788,287,4955,555,1684,15933
7/10/2018 6:00,1453,2034,655,1184,1098,2167,891,328,5498,584,1833,17725
7/10/2018 7:00,1517,2140,709,1255,1150,2297,949,350,6011,599,1933,18910
7/10/2018 8:00,1499,2147,717,1264,1157,2318,963,349,6336,599,1949,19298
7/10/2018 9:00,1484,2141,717,1264,1167,2301,968,344,6519,600,1958,19463
7/10/2018 10:00,1460,2140,720,1266,1148,2274,964,340,6584,600,1961,19457
7/10/2018 11:00,1445,2119,711,1258,1128,2231,952,333,6595,597,1957,19326
7/10/2018 12:00,1430,2095,703,1252,1102,2201,935,326,6582,595,1945,19166
7/10/2018 13:00,1431,2088,701,1254,1098,2195,930,324,6571,590,1946,19128
7/10/2018 14:00,1447,2074,707,1244,1106,2226,927,326,6555,588,1937,19137
7/10/2018 15:00,1486,2073,725,1240,1139,2301,932,335,6590,588,1926,19335
7/10/2018 16:00,1551,2107,751,1258,1197,2447,956,352,6675,595,1937,19826
7/10/2018 17:00,1652,2211,796,1322,1294,2694,1002,383,6833,607,1996,20790
7/10/2018 18:00,1696,2293,830,1381,1354,2835,1037,410,6870,615,2075,21396
7/10/2018 19:00,1665,2272,820,1360,1339,2787,1022,409,6747,610,2064,21095
7/10/2018 20:00,1619,2216,792,1317,1307,2690,987,395,6580,603,2027,20533
7/10/2018 21:00,1556,2124,757,1250,1255,2556,950,380,6373,594,1966,19761
7/10/2018 22:00,1464,1991,699,1163,1173,2346,886,346,6034,579,1875,18556
7/10/2018 23:00,1384,1889,643,1095,1093,2147,831,314,5620,570,1779,17365
7/11/2018 0:00,1318,1814,598,1048,1022,2011,788,284,5213,553,1703,16352
7/11/2018 1:00,1291,1775,580,1023,992,1950,769,276,5003,549,1666,15874
7/11/2018 2:00,1285,1754,570,1010,982,1918,764,275,4889,548,1647,15642
7/11/2018 3:00,1294,1756,568,1011,985,1914,769,278,4845,551,1640,15611
7/11/2018 4:00,1329,1801,581,1039,1008,1961,796,287,4901,557,1663,15923
7/11/2018 5:00,1420,1924,627,1111,1080,2099,861,316,5178,574,1741,16931
7/11/2018 6:00,1576,2130,711,1229,1199,2343,970,357,5713,600,1884,18712
7/11/2018 7:00,1640,2223,766,1291,1246,2459,1020,376,6216,612,1973,19822
7/11/2018 8:00,1615,2217,772,1293,1246,2449,1020,372,6505,608,1980,20077
7/11/2018 9:00,1606,2192,768,1292,1251,2407,1016,365,6669,606,1993,20165
7/11/2018 10:00,1570,2178,769,1287,1222,2356,1003,357,6723,601,1991,20057
7/11/2018 11:00,1540,2147,757,1273,1198,2313,981,347,6719,596,1974,19845
7/11/2018 12:00,1512,2115,745,1258,1169,2281,955,338,6695,590,1950,19608
7/11/2018 13:00,1508,2106,737,1251,1154,2258,942,332,6673,585,1948,19494
7/11/2018 14:00,1516,2084,733,1239,1163,2284,931,330,6643,580,1932,19435
7/11/2018 15:00,1534,2073,745,1236,1183,2348,931,336,6677,578,1915,19556
7/11/2018 16:00,1585,2108,762,1250,1228,2467,953,351,6754,583,1922,19963
7/11/2018 17:00,1665,2195,794,1296,1313,2677,995,378,6886,589,1965,20753
7/11/2018 18:00,1706,2266,825,1346,1372,2804,1029,404,6908,593,2030,21283
7/11/2018 19:00,1677,2227,816,1323,1359,2756,1011,402,6773,589,2015,20948
7/11/2018 20:00,1635,2156,794,1282,1331,2673,974,393,6592,583,1980,20393
7/11/2018 21:00,1574,2053,763,1217,1283,2550,936,377,6374,576,1918,19621
7/11/2018 22:00,1478,1913,702,1130,1198,2344,867,343,6027,563,1821,18386
7/11/2018 23:00,1393,1806,646,1062,1113,2144,809,310,5610,555,1721,17169
7/12/2018 0:00,1239,1725,551,1013,944,1910,739,267,5053,545,1661,15647
7/12/2018 1:00,1218,1690,530,989,916,1837,728,258,4843,544,1629,15182
7/12/2018 2:00,1213,1673,522,978,904,1794,725,255,4719,544,1612,14939
7/12/2018 3:00,1220,1682,520,983,903,1788,731,257,4674,548,1610,14916
7/12/2018 4:00,1254,1736,528,1014,925,1832,760,264,4720,557,1635,15225
7/12/2018 5:00,1343,1870,568,1091,992,1967,820,290,4992,581,1717,16231
7/12/2018 6:00,1495,2087,645,1215,1103,2212,930,329,5522,616,1865,18019
7/12/2018 7:00,1562,2193,704,1285,1159,2356,989,352,6051,634,1964,19249
7/12/2018 8:00,1542,2202,718,1297,1167,2410,998,356,6385,634,1983,19692
7/12/2018 9:00,1520,2217,733,1316,1168,2448,1006,362,6596,632,2009,20007
7/12/2018 10:00,1500,2228,741,1325,1152,2432,1003,361,6678,632,2018,20070
7/12/2018 11:00,1493,2217,736,1318,1141,2383,994,356,6710,630,2010,19988
7/12/2018 12:00,1489,2198,732,1305,1131,2350,981,352,6712,629,1992,19871
7/12/2018 13:00,1500,2190,732,1297,1140,2345,979,349,6708,627,1988,19855
7/12/2018 14:00,1518,2179,737,1283,1158,2389,976,351,6698,627,1974,19890
7/12/2018 15:00,1547,2163,750,1271,1187,2452,977,359,6725,628,1957,20016
7/12/2018 16:00,1592,2185,766,1275,1235,2566,994,374,6783,637,1965,20372
7/12/2018 17:00,1675,2248,794,1309,1312,2776,1022,396,6914,650,2009,21105
7/12/2018 18:00,1700,2294,814,1346,1353,2883,1048,417,6923,656,2067,21501
7/12/2018 19:00,1654,2254,799,1314,1327,2813,1028,412,6772,649,2043,21065
7/12/2018 20:00,1614,2204,776,1278,1297,2719,997,401,6587,644,2002,20519
7/12/2018 21:00,1578,2140,758,1228,1263,2628,987,394,6399,639,1950,19964
7/12/2018 22:00,1510,2031,718,1153,1201,2475,934,369,6124,627,1864,19006
7/12/2018 23:00,1440,1936,677,1089,1133,2317,877,341,5803,616,1765,17994
7/13/2018 0:00,1330,1847,644,1055,1073,2187,795,307,5466,587,1703,16994
7/13/2018 1:00,1295,1793,619,1023,1036,2108,761,292,5250,580,1661,16418
7/13/2018 2:00,1278,1764,602,1003,1018,2060,746,286,5105,576,1635,16073
7/13/2018 3:00,1273,1753,593,996,1011,2037,742,285,5020,578,1620,15908
7/13/2018 4:00,1286,1766,594,1006,1019,2050,755,288,5005,581,1622,15972
7/13/2018 5:00,1319,1814,612,1034,1050,2097,779,303,5099,592,1649,16348
7/13/2018 6:00,1372,1898,645,1083,1099,2187,825,325,5274,609,1702,17019
7/13/2018 7:00,1407,1965,670,1126,1124,2225,874,341,5436,622,1744,17534
7/13/2018 8:00,1450,2035,698,1162,1151,2271,929,350,5659,631,1779,18115
7/13/2018 9:00,1472,2071,718,1202,1169,2302,960,355,5860,634,1828,18571
7/13/2018 10:00,1454,2069,727,1208,1161,2291,960,355,6013,632,1837,18707
7/13/2018 11:00,1437,2044,720,1200,1140,2258,943,349,6070,628,1821,18610
7/13/2018 12:00,1420,2006,712,1178,1115,2228,920,341,6063,621,1798,18402
7/13/2018 13:00,1405,1977,699,1162,1101,2209,900,335,6024,615,1781,18208
7/13/2018 14:00,1410,1954,694,1147,1107,2236,887,331,5982,610,1774,18132
7/13/2018 15:00,1430,1945,700,1145,1132,2293,890,335,5980,605,1770,18225
7/13/2018 16:00,1477,1977,719,1159,1178,2397,915,350,6016,609,1781,18578
7/13/2018 17:00,1556,2065,760,1210,1264,2615,955,378,6177,617,1836,19433
7/13/2018 18:00,1572,2127,780,1254,1309,2697,977,400,6306,618,1896,19936
7/13/2018 19:00,1527,2082,762,1227,1281,2629,947,393,6238,607,1875,19568
7/13/2018 20:00,1482,2025,739,1197,1245,2537,904,378,6111,598,1852,19068
7/13/2018 21:00,1448,1967,726,1158,1209,2453,878,370,5973,592,1814,18588
7/13/2018 22:00,1388,1873,693,1101,1149,2323,817,346,5764,578,1754,17786
7/13/2018 23:00,1326,1791,655,1043,1085,2188,763,319,5517,566,1683,16936
7/14/2018 0:00,1275,1724,627,984,1015,2066,743,297,5265,553,1612,16161
7/14/2018 1:00,1238,1673,599,950,975,1976,717,282,5051,547,1572,15580
7/14/2018 2:00,1216,1645,581,929,953,1917,702,275,4890,543,1547,15198
7/14/2018 3:00,1207,1633,570,921,945,1884,697,271,4801,541,1532,15002
7/14/2018 4:00,1214,1635,566,926,950,1883,703,271,4766,542,1531,14987
7/14/2018 5:00,1236,1666,577,946,971,1906,715,282,4825,547,1547,15218
7/14/2018 6:00,1267,1720,593,979,1001,1948,741,293,4912,556,1581,15591
7/14/2018 7:00,1289,1765,601,1010,1022,1948,777,299,4991,564,1608,15874
7/14/2018 8:00,1340,1829,624,1045,1063,2007,829,310,5179,573,1638,16437
7/14/2018 9:00,1385,1870,653,1088,1109,2098,863,319,5433,583,1699,17100
7/14/2018 10:00,1394,1885,672,1103,1126,2136,873,325,5627,585,1716,17442
7/14/2018 11:00,1395,1887,680,1108,1125,2150,870,325,5738,581,1714,17573
7/14/2018 12:00,1392,1880,683,1105,1117,2163,858,324,5784,577,1711,17594
7/14/2018 13:00,1383,1868,682,1101,1111,2180,843,322,5796,573,1702,17561
7/14/2018 14:00,1389,1856,684,1094,1121,2202,834,322,5790,569,1695,17556
7/14/2018 15:00,1408,1866,694,1098,1141,2242,840,328,5813,567,1697,17694
7/14/2018 16:00,1462,1913,711,1122,1186,2331,864,343,5857,570,1713,18072
7/14/2018 17:00,1540,2004,745,1181,1259,2508,901,368,5988,576,1769,18839
7/14/2018 18:00,1556,2064,760,1226,1292,2578,924,386,6094,578,1835,19293
7/14/2018 19:00,1511,2026,743,1204,1255,2513,899,381,6042,570,1826,18970
7/14/2018 20:00,1458,1966,721,1175,1209,2430,858,366,5946,563,1812,18504
7/14/2018 21:00,1397,1889,697,1128,1155,2331,821,351,5832,559,1773,17933
7/14/2018 22:00,1315,1787,650,1065,1078,2169,759,317,5586,547,1713,16986
7/14/2018 23:00,1242,1707,600,1010,1004,2002,711,286,5265,538,1651,16016
7/15/2018 0:00,1210,1669,554,961,937,1845,715,260,4926,533,1594,15204
7/15/2018 1:00,1184,1640,535,941,906,1779,702,252,4744,529,1574,14786
7/15/2018 2:00,1177,1627,527,934,893,1744,697,251,4638,528,1566,14582
7/15/2018 3:00,1183,1638,525,942,894,1742,702,252,4604,530,1569,14581
7/15/2018 4:00,1215,1691,534,976,916,1787,728,260,4665,536,1599,14907
7/15/2018 5:00,1302,1821,577,1059,983,1922,788,287,4955,555,1684,15933
7/15/2018 6:00,1453,2034,655,1184,1098,2167,891,328,5498,584,1833,17725
7/15/2018 7:00,1517,2140,709,1255,1150,2297,949,350,6011,599,1933,18910
7/15/2018 8:00,1499,2147,717,1264,1157,2318,963,349,6336,599,1949,19298
7/15/2018 9:00,1484,2141,717,1264,1167,2301,968,344,6519,600,1958,19463
7/15/2018 10:00,1460,2140,720,1266,1148,2274,964,340,6584,600,1961,19457
7/15/2018 11:00,1445,2119,711,1258,1128,2231,952,333,6595,597,1957,19326
7/15/2018 12:00,1430,2095,703,1252,1102,2201,935,326,6582,595,1945,19166
7/15/2018 13:00,1431,2088,701,1254,1098,2195,930,324,6571,590,1946,19128
7/15/2018 14:00,1447,2074,707,1244,1106,2226,927,326,6555,588,1937,19137
7/15/2018 15:00,1486,2073,725,1240,1139,2301,932,335,6590,588,1926,19335
7/15/2018 16:00,1551,2107,751,1258,1197,2447,956,352,6675,595,1937,19826
7/15/2018 17:00,1652,2211,796,1322,1294,2694,1002,383,6833,607,1996,20790
7/15/2018 18:00,1696,2293,830,1381,1354,2835,1037,410,6870,615,2075,21396
7/15/2018 19:00,1665,2272,820,1360,1339,2787,1022,409,6747,610,2064,21095
7/15/2018 20:00,1619,2216,792,1317,1307,2690,987,395,6580,603,2027,20533
7/15/2018 21:00,1556,2124,757,1250,1255,2556,950,380,6373,594,1966,19761
7/15/2018 22:00,1464,1991,699,1163,1173,2346,886,346,6034,579,1875,18556
7/15/2018 23:00,1384,1889,643,1095,1093,2147,831,314,5620,570,1779,17365
7/16/2018 0:00,1318,1814,598,1048,1022,2011,788,284,5213,553,1703,16352
7/16/2018 1:00,1291,1775,580,1023,992,1950,769,276,5003,549,1666,15874
7/16/2018 2:00,1285,1754,570,1010,982,1918,764,275,4889,548,1647,15642
7/16/2018 3:00,1294,1756,568,1011,985,1914,769,278,4845,551,1640,15611
7/16/2018 4:00,1329,1801,581,1039,1008,1961,796,287,4901,557,1663,15923
7/16/2018 5:00,1420,1924,627,1111,1080,2099,861,316,5178,574,1741,16931
7/16/2018 6:00,1576,2130,711,1229,1199,2343,970,357,5713,600,1884,18712
7/16/2018 7:00,1640,2223,766,1291,1246,2459,1020,376,6216,612,1973,19822
7/16/2018 8:00,1615,2217,772,1293,1246,2449,1020,372,6505,608,1980,20077
7/16/2018 9:00,1606,2192,768,1292,1251,2407,1016,365,6669,606,1993,20165
7/16/2018 10:00,1570,2178,769,1287,1222,2356,1003,357,6723,601,1991,20057
7/16/2018 11:00,1540,2147,757,1273,1198,2313,981,347,6719,596,1974,19845
7/16/2018 12:00,1512,2115,745,1258,1169,2281,955,338,6695,590,1950,19608
7/16/2018 13:00,1508,2106,737,1251,1154,2258,942,332,6673,585,1948,19494
7/16/2018 14:00,1516,2084,733,1239,1163,2284,931,330,6643,580,1932,19435
7/16/2018 15:00,1534,2073,745,1236,1183,2348,931,336,6677,578,1915,19556
7/16/2018 16:00,1585,2108,762,1250,1228,2467,953,351,6754,583,1922,19963
7/16/2018 17:00,1665,2195,794,1296,1313,2677,995,378,6886,589,1965,20753
7/16/2018 18:00,1706,2266,825,1346,1372,2804,1029,404,6908,593,2030,21283
7/16/2018 19:00,1677,2227,816,1323,1359,2756,1011,402,6773,589,2015,20948
7/16/2018 20:00,1635,2156,794,1282,1331,2673,974,393,6592,583,1980,20393
7/16/2018 21:00,1574,2053,763,1217,1283,2550,936,377,6374,576,1918,19621
7/16/2018 22:00,1478,1913,702,1130,1198,2344,867,343,6027,563,1821,18386
7/16/2018 23:00,1393,1806,646,1062,1113,2144,809,310,5610,555,1721,17169
7/17/2018 0:00,1328,1742,600,1013,1030,2031,777,286,5265,550,1653,16275
7/17/2018 1:00,1299,1700,579,984,992,1959,758,275,5032,547,1617,15742
7/17/2018 2:00,1287,1673,566,968,976,1913,751,272,4889,546,1598,15439
7/17/2018 3:00,1288,1667,559,968,974,1899,751,272,4828,546,1591,15343
7/17/2018 4:00,1317,1699,566,994,991,1933,772,278,4857,551,1612,15570
7/17/2018 5:00,1398,1808,604,1066,1049,2050,828,302,5105,565,1685,16460
7/17/2018 6:00,1543,1991,676,1181,1156,2267,929,339,5609,585,1823,18099
7/17/2018 7:00,1601,2073,725,1242,1204,2385,976,357,6098,594,1908,19163
7/17/2018 8:00,1583,2073,735,1246,1216,2412,977,355,6395,590,1916,19498
7/17/2018 9:00,1584,2061,749,1249,1234,2438,967,354,6583,589,1936,19744
7/17/2018 10:00,1562,2054,755,1246,1225,2434,959,350,6651,585,1946,19767
7/17/2018 11:00,1545,2031,750,1234,1214,2415,945,343,6668,581,1938,19664
7/17/2018 12:00,1525,2008,742,1222,1188,2386,927,337,6650,576,1917,19478
7/17/2018 13:00,1510,2005,736,1223,1170,2368,919,332,6632,571,1918,19384
7/17/2018 14:00,1504,2001,728,1215,1164,2366,909,329,6594,568,1909,19287
7/17/2018 15:00,1520,2006,740,1212,1183,2404,911,336,6625,566,1896,19399
7/17/2018 16:00,1566,2043,755,1225,1224,2511,934,353,6692,570,1905,19778
7/17/2018 17:00,1634,2130,774,1271,1292,2682,974,376,6781,575,1950,20439
7/17/2018 18:00,1664,2207,789,1325,1335,2778,1007,396,6744,579,2027,20851
7/17/2018 19:00,1629,2186,774,1308,1311,2714,988,391,6586,575,2015,20477
7/17/2018 20:00,1586,2131,749,1275,1271,2620,955,376,6394,570,1982,19909
7/17/2018 21:00,1527,2050,717,1219,1215,2493,918,359,6182,563,1933,19176
7/17/2018 22:00,1436,1929,664,1139,1126,2293,853,323,5848,551,1849,18011
7/17/2018 23:00,1356,1838,614,1078,1043,2104,801,292,5463,544,1760,16893
7/18/2018 0:00,1335,1850,638,1057,1081,2193,793,314,5492,593,1698,17044
7/18/2018 1:00,1299,1795,616,1025,1045,2113,760,298,5274,586,1658,16469
7/18/2018 2:00,1281,1766,599,1005,1028,2065,744,291,5129,583,1631,16122
7/18/2018 3:00,1276,1755,591,998,1021,2041,738,290,5043,584,1616,15953
7/18/2018 4:00,1288,1766,592,1007,1027,2053,750,293,5028,587,1617,16008
7/18/2018 5:00,1320,1813,607,1034,1057,2098,773,308,5120,597,1643,16370
7/18/2018 6:00,1374,1897,637,1082,1104,2189,818,330,5291,611,1696,17029
7/18/2018 7:00,1407,1962,659,1123,1126,2225,866,347,5451,622,1736,17524
7/18/2018 8:00,1442,2029,682,1160,1145,2263,919,356,5671,630,1770,18067
7/18/2018 9:00,1453,2064,695,1200,1153,2283,952,361,5863,633,1813,18470
7/18/2018 10:00,1430,2062,701,1207,1139,2264,953,361,6014,631,1821,18583
7/18/2018 11:00,1413,2037,697,1195,1123,2236,938,355,6074,625,1807,18500
7/18/2018 12:00,1396,1997,692,1171,1109,2219,917,349,6070,619,1786,18325
7/18/2018 13:00,1387,1970,683,1160,1100,2213,900,343,6034,613,1770,18173
7/18/2018 14:00,1398,1944,685,1146,1106,2235,887,341,5998,607,1759,18106
7/18/2018 15:00,1426,1934,694,1146,1131,2299,890,346,6000,603,1759,18228
7/18/2018 16:00,1475,1966,714,1158,1176,2402,914,361,6029,606,1772,18573
7/18/2018 17:00,1557,2053,758,1208,1265,2619,952,388,6198,612,1826,19436
7/18/2018 18:00,1573,2117,778,1249,1311,2700,973,410,6324,613,1886,19934
7/18/2018 19:00,1527,2071,759,1221,1282,2630,942,403,6255,604,1863,19557
7/18/2018 20:00,1481,2015,733,1191,1245,2537,899,388,6129,596,1836,19050
7/18/2018 21:00,1444,1956,717,1150,1209,2450,873,379,5990,591,1793,18552
7/18/2018 22:00,1384,1864,683,1092,1150,2320,812,354,5780,579,1731,17749
7/18/2018 23:00,1322,1781,646,1034,1086,2184,758,328,5532,568,1657,16896
7/19/2018 0:00,1279,1720,625,976,1022,2063,739,301,5288,547,1595,16155
7/19/2018 1:00,1242,1668,599,941,982,1973,712,286,5071,540,1555,15569
7/19/2018 2:00,1219,1638,582,919,960,1913,696,278,4909,537,1528,15179
7/19/2018 3:00,1211,1625,570,911,952,1879,689,274,4819,535,1512,14977
7/19/2018 4:00,1217,1628,566,916,956,1877,695,274,4783,535,1512,14959
7/19/2018 5:00,1238,1658,576,936,976,1900,707,284,4841,539,1527,15182
7/19/2018 6:00,1266,1711,590,968,1006,1941,733,296,4926,546,1560,15543
7/19/2018 7:00,1288,1756,597,999,1026,1941,768,303,5004,552,1586,15820
7/19/2018 8:00,1343,1820,619,1033,1067,2002,821,314,5191,559,1615,16384
7/19/2018 9:00,1387,1864,644,1077,1111,2089,861,323,5437,571,1667,17031
7/19/2018 10:00,1398,1882,660,1092,1123,2129,872,328,5622,571,1683,17360
